Must Try | Over Priced,"This is the first IOS device for me after using an android until now. No doubt the transition was smooth. The camera is superb. It has FLAGSHIP LEVEL CAMERA. I need to charge it once for full day usage(not an heavy user) while using internet. OLED display is superb. Being an Android user since start, I was not able to restore my Whatsapp data in IOS which was one of the drawbacks. Overall it is good phone but overpriced. You won\'t get charger and earphones. There is a challenge to try new apps as most of the apps in IOS are paid  with just 3-7 days trial period. There are other brands in market who provides similar features at very less cost but at the end it\'s IOS vs Android.",64,RED,YES,5,Positive
best phone,best phone,64,RED,YES,5,Positive
What a Phone. Its iPhone,"Its my First Apple device. Happy to own it after a long confusion between iPhone 11 and 12. I believe, it was worth waiting for 12.Received it on 04-Nov-2020. Working well till now. Checked Service Support Coverage. Its a genuine product.AndiPhone in white color is legend.Update after 1 month approx.-----------------------------------After using it for a month I am in love with this phone. Too smooth and I forgot what is lagging...Battery backup is very good and lasts one and half day easily with normal usage. I charge my phone when the battery is around 30%. Battery health is 100% after a month.Camera is awesome and gives very nicely detailed pictures with true colors.Phone speakers are really great and warm. They are loud but don\'t shout. Listening music or watching videos are enjoyable without earphones too.4G speed better than other 4g phones I have.Worth every penny.",64,RED,YES,4,Positive
Great Deal,Very handy and Primium Product (Richness Overloaded),64,RED,YES,4.5,Positive
Boom 🙌🏻,Best phone ever bought amazing and astonishing,64,RED,YES,5,Positive
perfect,everything is good about this phone. But the battery life is a bit less but it’s apple product so nobody cares about the battery life although it charges quickly only with the apple charger you buy separately and the battery life is enough for daily use but it drains quickly if you play high end games.,64,RED,YES,5,Positive
Love it,Love it,64,RED,YES,4,Positive
I am satisfied to buy this phone overall performance is good,"Camera quality is superb,and battery is good",64,RED,YES,4,Positive
Super,Good,64,RED,YES,5,Positive
This order was very nice,Overall aswm,64,RED,YES,5,Average
100%,Nothing,64,RED,YES,5,Average
Best iPhone ever,All good,64,RED,YES,4,Positive
Just Amazed with the display and quality,"New Apple iphone 12 is too amazing. I have switched from android (Oneplus 6T) to iPhone.Below are my reviews after using for 3 days.Pros: Amazing look, feel, display, very smooth touch and face recognition is ‘the best’. Lot of new features in camera like studio light, night mode etc.Just 2 cons: Little small in size as compared to oneplus 6T and battery life is upto my expectation.If anyone really want to switch to iphone, this is a great deal(P.S. got 14% discount)#happycustomer",64,RED,YES,4,Positive
100 persent original product and super quality i love it working superb,Thanks 🙏 to Amazon for the Big festival offers,64,RED,YES,4.5,Positive
Awesome Product Timely Response & Timely Delevery Thanku So much Amazon,Awesome Product Timely Response & Timely Delevery Thanku So much Amazon,64,RED,YES,3,Positive
Super,Battery life is good,64,RED,YES,5,Positive
superbbbb,just super.... reached on time...thanks a lot amazon got it at so affordable rate,64,RED,YES,4,Positive
Unique In universe,Unique in universe,64,RED,YES,4,Positive
Genuine Product,Genuine Product... Amazon is trustworthy... Extremely recommended...  😌,64,RED,YES,4,Positive
Best Iphone in 39000😍,,64,RED,YES,4,Average
Number one product,I liked it very much,64,RED,YES,4,Positive
Super Looking Finishing Product. I really love it ❣️,Super Looking Finishing Product 😍 I really love it ❣️From My Own Income 😢,64,RED,YES,4,Positive
Awesome phone,"The phone is awesome. Should go for it. After returning the damaged product delivered by Amazon, purchased it from another website. The review is based on that only. Used the phone for one week now. It’s best in the lot. You will feel it.",64,RED,YES,4,Positive
I phoned,Nice,64,RED,YES,4,Positive
My first I phone,"Bought this I Phone 12, 128 GB variant in Amazon sale for 45 k. Same day delivery. Phone is awesome.",64,RED,YES,4,Positive
Love this purchase,First time switched to ios. Good experience.,64,RED,YES,3,Positive
Fantastic,Fantastic phone best battery life best camera,64,RED,YES,3.5,Positive
"Expensive, good camera , poor battery , heating problem",Battery performance is disgusting. Camera is 4/5. Gaming amazing. Heat up so much. Everytime heating problem comes out. While charging or gaming....heat up so much.,64,RED,YES,4,Positive
Amazing 🤩,Camera amazing 😍😍.... battery backup also good.. 🥰,64,RED,YES,4,Positive
Value for Money,Best phone in this price range,64,RED,YES,4,Positive
Value for money.,Nice product and quality.,64,RED,YES,4,Positive
Nice deal,Superb,64,RED,YES,4,Positive
Worth every single penny.,This is the value for money iPhone... Everything is amazing except battery performance.,64,RED,YES,4.5,Positive
Apple is market king in terms of quality,Apple is market king in terms of quality,64,RED,YES,5,Average
100% genuine All good,I like it,64,RED,YES,5,Average
Most premium design and display quality,I have selected black shade. One of the best displays i ever seen on iphone with super light weight and slim design. No matter it feels so much premium on hands and cheese smooth lag free ios experience. Loved it,64,RED,YES,5,Positive
SUPERB PHONE,BEST MOBILE IN THIS RANGE,64,RED,YES,5,Positive
Excellent,Every thing is good iam very happy,64,RED,YES,5,Positive
Excellent,The media could not be loaded.                                                                                             Camera quality  superb,64,RED,YES,5,Positive
Great phone with not so great battery,My iPhone 12 working smooth after 2 weeks. It was not an easy transition from android to ios. Lost some data on my WhatsApp. Phone is great but battery life is pathetic,64,RED,YES,4,Positive
Good Go For It,Phone Goods Go For It,64,RED,YES,4,Average
Beast phone,Nothing beat an iphone.,64,RED,YES,4,Average
Perfect,Hands on my first iPhone!Thanks Amazon.,64,RED,YES,5,Positive
Iphone 12 tooo goated,"The media could not be loaded.                                                                                 Genuine product given...First time using iosGreat experience, no issue for nowLoved it <3, go for it",64,RED,YES,5,Positive
NYC device for Gamming continue 60fps,For Gamming best product,64,RED,YES,5,Positive
Best mobile phones,Best mobile,64,RED,YES,4,Positive
Excellent,Camera quality is very nice,64,RED,YES,4.5,Positive
Better than android in the segment of 40k,Better camera better performance everything is better in this phone,64,RED,YES,5,Positive
Wow,Very good upgrades from iPhone 11 to 12,64,RED,YES,5,Positive
Very good,Nice product,64,RED,YES,4,Positive
W,W phone,64,RED,YES,4,Average
Super mobile phone. Super camera. Good battery.,Mobile phone awesome camera super,64,RED,YES,5,Positive
Best seller no. 1  Appario,Look of the phone is so beautiful,64,RED,YES,5,Positive
Yeah Very Good Mobile,All are good to me,64,RED,YES,5,Positive
Good phone good camera dil garden garden,Superb camera good battery backup perfect combo,64,RED,YES,4,Positive
1 iPhone I brought best phone ever,It good colour i love it,64,RED,YES,4.5,Positive
Heating issue,"My only concern is phone heating up while charging and playing even small games. It gets so heated, it becomes uncomfortable to use sometimes.",64,RED,YES,5,Negative
Great..,The performance is amazing. Potrait mode could have been better only If there was a telephoto camera instead of ultra wide. But I am ok with the ultra wide. Many complain the battery life is not good but for me I am able do last one whole day with single charge. Surely it depends upon person to person usage. Overall i am really happy with this mobile.,64,RED,YES,5,Positive
Amazing,Really good,64,RED,YES,4,Positive
Superb,Value for money,64,RED,YES,4,Average
Review of iPhone and Amazon,Wife gifted me this phone and it is very amazing phone and feel of premium you get only when you hold it in hand and use it 10/10 rating for this iPhone 12 product and Amazon delivery was late 3 days somehow because of Holi holiday but that’s ok finally got my first iPhone and entered in ios from android,64,RED,YES,5,Positive
Premium product,Amazing phone must buy,64,RED,YES,5,Positive
Good,Good,64,RED,YES,5,Positive
Best camera and feeling luxury if use first time,Overall it\'s good,64,RED,YES,4,Positive
Awesome,Fingerprint reder,64,RED,YES,4.5,Average
"positive: Camera, smoothness and Display .  Negative: Delicate and battery life",Good,64,RED,YES,5,Positive
Best and the most premium phone ever used,The phone is amazing the size is good compared to normal 4.7 inch but if u wanna buy it then surely go for 128 gb otherwise 64 would be full under few daysThe battery life is amazingThe display is good too it’s oledAnd those security conscious people the Face ID is very secured it’s lightning fast and quickThanksBest phone ever,64,RED,YES,5,Positive
"Valur For Money @39,990",Best Camera Quality,64,RED,YES,4,Positive
Best phone at the price,Best phone at the price,64,RED,YES,4,Positive
Go For This phone if you want best smartphone experience under 50k,great phone but average battery life,64,RED,YES,5,Positive
